Date,Open,High,Low,Close,Adj Close,Volume
22-Jul-98,9185.71,9186.37,9075.1,9128.91,9128.91,907800
23-Jul-98,9130.46,9156.46,8932.98,8932.98,8932.98,94400
24-Jul-98,8934.52,8998.38,8863.21,8937.36,8937.36,839600
27-Jul-98,8937.36,9028.24,8855.74,9028.24,9028.24,731300
28-Jul-98,9028.5,9028.5,8816.09,8934.78,8934.78,775000
29-Jul-98,8935.81,9001.21,8880.71,8914.96,8914.96,665100
30-Jul-98,8913.41,9041.37,8913.41,9026.95,9026.95,735000
31-Jul-98,9026.95,9030.04,8828.19,8883.29,8883.29,754200
3-Aug-98,8883.29,8886.12,8785.97,8786.74,8786.74,658300
4-Aug-98,8788.8,8857.03,8487.31,8487.31,8487.31,969800
5-Aug-98,8486.02,8574.85,8361.92,8546.78,8546.78,987600
6-Aug-98,8546.13,8593.38,8486.02,8577.68,8577.68,770900
7-Aug-98,8579.22,8710.02,8552.96,8598.02,8598.02,806200
10-Aug-98,8596.73,8635.35,8543.18,8574.85,8574.85,592900
11-Aug-98,8570.84,8570.84,8316.87,8462.85,8462.85,909600
12-Aug-98,8462.63,8564.55,8460.06,8552.96,8552.96,723000
13-Aug-98,8550.7,8603.43,8459.5,8459.5,8459.5,711000
14-Aug-98,8458.99,8556.57,8380.72,8425,8425,830000
17-Aug-98,8419.96,8574.85,8368.62,8574.85,8574.85,675600
18-Aug-98,8572.49,8730.61,8568.11,8714.65,8714.65,663200
19-Aug-98,8712.7,8753.78,8663.41,8693.28,8693.28,558100
20-Aug-98,8694.05,8694.57,8604.97,8611.41,8611.41,605900
21-Aug-98,8607.8,8608.06,8328.2,8533.65,8533.65,834100
24-Aug-98,8533.65,8619.13,8502.76,8566.61,8566.61,619400
25-Aug-98,8568.41,8689.42,8538.54,8602.65,8602.65,655600
26-Aug-98,8600.93,8600.93,8467.48,8523.35,8523.35,677700
27-Aug-98,8518.09,8518.35,8164.19,8165.99,8165.99,1042500
28-Aug-98,8164.18,8244.52,8011.52,8051.68,8051.68,946300
31-Aug-98,8052.45,8095.45,7539.07,7539.07,7539.07,1178900
1-Sep-98,7545.76,7897.97,7400.3,7827.43,7827.43,1471700
2-Sep-98,7824.17,7952.56,7767.44,7782.37,7782.37,958800
3-Sep-98,7781.34,7781.34,7578.46,7682.22,7682.22,1082800
4-Sep-98,7685.05,7760.75,7495.81,7640.25,7640.25,967500
8-Sep-98,7645.14,8033.14,7645.14,8020.78,8020.78,1005400
9-Sep-98,8020.78,8030.57,7851.89,7865.02,7865.02,851900
10-Sep-98,7858.07,7858.07,7519.5,7615.54,7615.54,1015500
11-Sep-98,7612.18,7817.39,7518.99,7795.5,7795.5,913200
14-Sep-98,7796.53,8039.06,7796.53,7945.35,7945.35,897500
15-Sep-98,7945.09,8035.72,7881.5,8024.39,8024.39,728900
16-Sep-98,8026.13,8102.92,7962.85,8089.78,8089.78,883600
17-Sep-98,8078.15,8078.15,7854.46,7873.77,7873.77,718900
18-Sep-98,7876.35,7930.67,7827.94,7895.66,7895.66,990900
21-Sep-98,7889.33,7945.35,7711.05,7933.25,7933.25,777200
22-Sep-98,7934.28,7986.8,7855.75,7897.2,7897.2,708500
23-Sep-98,7897.2,8160.59,7896.43,8154.41,8154.41,942700
24-Sep-98,8152.35,8182.47,7935.82,8001.99,8001.99,831800
25-Sep-98,8001.99,8086.44,7889.99,8028.77,8028.77,791400
28-Sep-98,8026.17,8160.33,8026.17,8108.84,8108.84,744800
29-Sep-98,8109.87,8150.55,8015.63,8080.52,8080.52,812000
30-Sep-98,8079.49,8079.49,7825.37,7842.62,7842.62,876400
1-Oct-98,7841.33,7841.33,7582.84,7632.53,7632.53,1009300
2-Oct-98,7631.24,7818.16,7530.31,7784.69,7784.69,1027300
5-Oct-98,7787.01,7788.04,7551.68,7726.24,7726.24,980800
6-Oct-98,7733.97,7880.98,7683.51,7742.98,7742.98,915600
7-Oct-98,7745.18,7858.32,7629.18,7741.69,7741.69,1058200
8-Oct-98,7734.48,7756.37,7467.49,7731.91,7731.91,1384800
9-Oct-98,7734.74,7917.28,7666.51,7899.52,7899.52,1016400
12-Oct-98,7900.55,8084.64,7900.55,8001.47,8001.47,743700
13-Oct-98,8002.5,8009.97,7884.59,7938.14,7938.14,786900
14-Oct-98,7938.14,8048.33,7878.15,7968.78,7968.78,805700
15-Oct-98,7966.97,8347.76,7920.12,8299.36,8299.36,996900
16-Oct-98,8300.39,8429.38,8300.39,8416.76,8416.76,1267900
19-Oct-98,8415.48,8515.37,8388.96,8466.45,8466.45,726300
20-Oct-98,8471.86,8652.86,8471.86,8505.85,8505.85,997500
21-Oct-98,8504.67,8561.97,8446.12,8519.23,8519.23,816600
22-Oct-98,8519.03,8555.79,8422.17,8533.14,8533.14,714600
23-Oct-98,8531.34,8531.34,8426.81,8452.29,8452.29,644400
26-Oct-98,8448.95,8521.04,8408.01,8432.21,8432.21,571300
27-Oct-98,8433.24,8533.14,8346.22,8366.04,8366.04,758800
28-Oct-98,8365.27,8432.98,8328.71,8371.97,8371.97,616600
29-Oct-98,8371.22,8496.32,8352.4,8495.03,8495.03,614200
30-Oct-98,8498.12,8659.81,8498.12,8592.1,8592.1,709500
2-Nov-98,8595.7,8742.97,8595.7,8706.15,8706.15,808400
3-Nov-98,8706.67,8744.52,8677.58,8706.15,8706.15,753400
4-Nov-98,8708.47,8854.45,8708.47,8783.14,8783.14,870200
5-Nov-98,8782.11,8917.27,8714.91,8915.47,8915.47,780000
6-Nov-98,8915.34,8990.91,8897.19,8975.46,8975.46,677500
9-Nov-98,8971.97,8985.5,8845.96,8897.96,8897.96,610200
10-Nov-98,8895.17,8928.35,8854.71,8863.98,8863.98,728000
11-Nov-98,8863.98,8936.07,8792.66,8823.82,8823.82,713000
12-Nov-98,8822.32,8907.75,8810.94,8829.74,8829.74,588500
13-Nov-98,8830.61,8925.51,8829.84,8919.59,8919.59,560600
16-Nov-98,8921.14,9030.3,8920.88,9011.25,9011.25,680300
17-Nov-98,9010.99,9103.16,8929.12,8986.28,8986.28,838000
18-Nov-98,8978.62,9041.11,8957.18,9041.11,9041.11,634400
19-Nov-98,9039.83,9087.72,9010.73,9056.05,9056.05,642100
20-Nov-98,9058.62,9161.35,9058.62,9159.55,9159.55,759200
23-Nov-98,9159.55,9374.27,9159.29,9374.27,9374.27,840800
24-Nov-98,9371.52,9380.2,9289.05,9301.15,9301.15,811400
25-Nov-98,9300.78,9318.15,9252.49,9314.28,9314.28,582000
27-Nov-98,9311.85,9346.21,9304.5,9333.08,9333.08,290100
30-Nov-98,9333.08,9333.08,9116.55,9116.55,9116.55,722200
1-Dec-98,9116.55,9141.27,8987.82,9133.54,9133.54,877300
2-Dec-98,9129.78,9129.78,8955.12,9064.54,9064.54,923500
3-Dec-98,9064.8,9082.57,8871.45,8879.68,8879.68,784600
4-Dec-98,8879.68,9025.15,8879.68,9016.14,9016.14,696100
7-Dec-98,9017.17,9084.11,9003.78,9070.47,9070.47,533100
8-Dec-98,9070.47,9088.75,8946.63,9027.98,9027.98,792400
9-Dec-98,9027.15,9050.9,8968.51,9009.19,9009.19,803100
10-Dec-98,9008.42,9012.79,8823.3,8841.58,8841.58,951500
11-Dec-98,8839.51,8844.93,8730.1,8821.76,8821.76,717000
14-Dec-98,8820.73,8820.73,8676.03,8695.6,8695.6,715200
15-Dec-98,8699.46,8823.3,8678.61,8823.3,8823.3,773400
16-Dec-98,8823.3,8851.36,8740.65,8790.6,8790.6,703100
17-Dec-98,8787.55,8879.94,8785.75,8875.82,8875.82,717500
18-Dec-98,8877.63,8928.6,8858.57,8903.63,8903.63,951500
21-Dec-98,8902.97,9079.22,8898.74,8988.85,8988.85,778400
22-Dec-98,8989.11,9069.44,8948.69,9044.46,9044.46,585100
23-Dec-98,9044.72,9211.04,9043.17,9202.03,9202.03,583200
24-Dec-98,9202.29,9245.54,9178.6,9217.99,9217.99,202100
28-Dec-98,9220.57,9262.79,9189.41,9226.75,9226.75,459100
29-Dec-98,9221.11,9334.88,9187.61,9320.98,9320.98,511500
30-Dec-98,9320.98,9326.39,9268.2,9274.64,9274.64,482500
31-Dec-98,9274.12,9287.77,9181.43,9181.43,9181.43,534000
4-Jan-99,9184.01,9350.33,9122.47,9184.27,9184.27,894100
5-Jan-99,9184.78,9338.74,9182.98,9311.19,9311.19,798600
6-Jan-99,9315.42,9562.22,9315.42,9544.97,9544.97,1033400
7-Jan-99,9542.14,9542.14,9426.02,9537.76,9537.76,882900
8-Jan-99,9538.28,9647.96,9525.41,9643.32,9643.32,1032500
11-Jan-99,9643.32,9643.32,9532.61,9619.89,9619.89,987200
12-Jan-99,9618.86,9620.15,9451.77,9474.68,9474.68,956800
13-Jan-99,9471.34,9471.34,9213.1,9349.56,9349.56,1090600
14-Jan-99,9349.56,9359.08,9087.72,9120.93,9120.93,905100
15-Jan-99,9127.16,9342.61,9127.16,9340.55,9340.55,794400
19-Jan-99,9343.12,9399.25,9210.01,9355.22,9355.22,763600
20-Jan-99,9354.05,9480.09,9300.9,9335.91,9335.91,1052200
21-Jan-99,9335.91,9377.36,9228.55,9264.08,9264.08,983400
22-Jan-99,9264.08,9264.59,9088.49,9120.67,9120.67,936400
25-Jan-99,9120.67,9203.83,9063.26,9203.32,9203.32,892500
26-Jan-99,9203.32,9329.99,9188.38,9324.58,9324.58,907800
27-Jan-99,9325.36,9385.86,9195.34,9200.23,9200.23,888000
28-Jan-99,9203.57,9301.15,9203.57,9281.33,9281.33,804900
29-Jan-99,9281.59,9383.28,9224.17,9358.83,9358.83,860500
1-Feb-99,9359.6,9430.66,9341.58,9345.7,9345.7,777900
2-Feb-99,9342.61,9344.92,9198.17,9274.12,9274.12,825200
3-Feb-99,9272.58,9398.22,9239.62,9366.81,9366.81,897600
4-Feb-99,9365.15,9397.96,9274.89,9304.5,9304.5,883400
5-Feb-99,9305.02,9347.24,9247.34,9304.24,9304.24,883600
8-Feb-99,9301.59,9334.88,9209.24,9291.11,9291.11,728800
9-Feb-99,9291.11,9305.02,9123.25,9133.03,9133.03,735500
10-Feb-99,9133.91,9183.49,9099.04,9177.31,9177.31,860300
11-Feb-99,9175.05,9363.46,9143.33,9363.46,9363.46,874300
12-Feb-99,9367.32,9389.98,9228.03,9274.89,9274.89,784300
16-Feb-99,9277.31,9387.66,9234.73,9297.03,9297.03,769700
17-Feb-99,9289.78,9365.54,9179.21,9195.47,9195.47,833500
18-Feb-99,9201.87,9308.76,9190.94,9298.63,9298.63,750700
19-Feb-99,9299.17,9395.67,9267.71,9339.95,9339.95,731100
22-Feb-99,9339.95,9558.28,9331.16,9552.68,9552.68,819500
23-Feb-99,9553.48,9611.33,9473.24,9544.42,9544.42,848100
24-Feb-99,9544.23,9600.13,9391.14,9399.67,9399.67,826300
25-Feb-99,9395.66,9396.19,9233.32,9366.34,9366.34,807800
26-Feb-99,9365.26,9398.4,9252.52,9306.58,9306.58,814600
1-Mar-99,9307.39,9355.21,9222.63,9324.78,9324.78,1047400
2-Mar-99,9324.24,9421.22,9268,9297.61,9297.61,797100
3-Mar-99,9296.44,9337,9211.23,9275.88,9275.88,746400
4-Mar-99,9275.72,9480.71,9275.72,9467.4,9467.4,1109500
5-Mar-99,9467.67,9738.79,9467.67,9736.08,9736.08,972100
8-Mar-99,9737.19,9764.8,9674.33,9727.61,9727.61,785400
9-Mar-99,9725.39,9798.93,9669.89,9693.76,9693.76,966200
10-Mar-99,9695.98,9776.17,9675.72,9772.84,9772.84,900400
11-Mar-99,9769.96,9935.46,9769.96,9897.44,9897.44,978700
12-Mar-99,9897.72,9958.77,9861.92,9876.35,9876.35,977600
15-Mar-99,9876.08,9970.15,9862.48,9958.77,9958.77,788600
16-Mar-99,9957.66,10001.78,9926.58,9930.47,9930.47,744800
17-Mar-99,9931.13,9960.71,9859.15,9879.41,9879.41,845700
18-Mar-99,9873.9,10001.51,9845.83,9997.62,9997.62,864800
19-Mar-99,10001.23,10085.31,9899.94,9903.55,9903.55,1174300
22-Mar-99,9902.28,9934.63,9874.97,9890.51,9890.51,612100
23-Mar-99,9890.23,9891.06,9632.71,9671.83,9671.83,875100
24-Mar-99,9671.56,9703.19,9625.21,9666.84,9666.84,729900
25-Mar-99,9664.9,9841.94,9664.9,9836.39,9836.39,804700
26-Mar-99,9836.39,9853.32,9747.31,9822.24,9822.24,662100
29-Mar-99,9821.61,10040.36,9821.61,10006.78,10006.78,690400
30-Mar-99,10003.84,10003.84,9874.41,9913.26,9913.26,739700
31-Mar-99,9914.37,10002.34,9781.45,9786.16,9786.16,1117400
1-Apr-99,9786.44,9840,9765.63,9832.51,9832.51,683100
5-Apr-99,9836.12,10023.15,9836.12,10007.33,10007.33,711200
6-Apr-99,10004.84,10030.37,9915.76,9963.49,9963.49,749000
7-Apr-99,9963.49,10089.75,9955.16,10085.31,10085.31,954700
8-Apr-99,10086.42,10209.08,10059.78,10197.7,10197.7,912100
9-Apr-99,10197.7,10212.13,10094.47,10173.84,10173.84,799500
12-Apr-99,10174.11,10340.62,10096.69,10339.51,10339.51,845400
13-Apr-99,10340.62,10418.87,10316.47,10395.01,10395.01,883100
14-Apr-99,10394.73,10526.54,10367.81,10411.66,10411.66,1072300
15-Apr-99,10411.66,10500.74,10378.63,10462.72,10462.72,1371000
16-Apr-99,10463.56,10520.01,10386.61,10493.89,10493.89,1135600
19-Apr-99,10493.89,10765.74,10404.87,10440.53,10440.53,1450000
20-Apr-99,10440.53,10496.37,10333.15,10448.55,10448.55,1134000
21-Apr-99,10448.96,10581.42,10420.77,10581.42,10581.42,951800
22-Apr-99,10580.62,10753.81,10580.05,10727.18,10727.18,1077800
23-Apr-99,10726.04,10754.67,10646.71,10689.67,10689.67,1069900
26-Apr-99,10689.67,10729.19,10649.86,10718.59,10718.59,868600
27-Apr-99,10719.16,10847.74,10719.16,10831.71,10831.71,1033400
28-Apr-99,10831.99,10935.37,10811.09,10845.45,10845.45,995400
29-Apr-99,10844.78,10928.21,10834.86,10878.38,10878.38,1046700
30-Apr-99,10876.95,10961.71,10654.73,10789.04,10789.04,1220400
3-May-99,10789.04,11014.69,10756.11,11014.69,11014.69,944300
4-May-99,11014.69,11035.31,10868.36,10886.11,10886.11,1059000
5-May-99,10883.54,10955.41,10775.86,10955.41,10955.41,1108400
6-May-99,10949.73,10980.04,10852.32,10946.82,10946.82,1183100
7-May-99,10947.11,11033.88,10933.65,11031.59,11031.59,918900
10-May-99,11029.14,11100.6,10951.98,11007.25,11007.25,916700
11-May-99,11001.23,11102.32,10970.59,11026.15,11026.15,952800
12-May-99,11023.61,11043.61,10812.81,11000.37,11000.37,935500
13-May-99,10998.43,11130.67,10998.43,11107.19,11107.19,865600
14-May-99,11105.9,11106.76,10870.08,10913.32,10913.32,881500
17-May-99,10910.57,10910.57,10745.8,10853.47,10853.47,788800
18-May-99,10849.79,10930.75,10740.8,10836.95,10836.95,957900
19-May-99,10836.67,10891.81,10797.13,10887.39,10887.39,837800
20-May-99,10887.68,10946.08,10866.74,10866.74,10866.74,775800
21-May-99,10867.04,10888.86,10787.4,10829.28,10829.28,798100
24-May-99,10829.87,10856.42,10626.65,10654.67,10654.67,923400
25-May-99,10651.73,10754.66,10530.21,10531.09,10531.09,898200
26-May-99,10530.89,10721.33,10518.7,10702.16,10702.16,972000
27-May-99,10701.28,10701.28,10434.26,10466.93,10466.93,980200
28-May-99,10468.49,10589.5,10467.24,10559.74,10559.74,728200
1-Jun-99,10561.01,10597.52,10409.14,10596.26,10596.26,846700
2-Jun-99,10594.89,10627.6,10464.55,10577.89,10577.89,791700
3-Jun-99,10577.26,10667.18,10577.26,10663.69,10663.69,712800
4-Jun-99,10661.79,10799.84,10659.58,10799.84,10799.84,875800
7-Jun-99,10799.2,10917.3,10782.74,10909.38,10909.38,842200
8-Jun-99,10908.12,10909.07,10724.17,10765.64,10765.64,800400
9-Jun-99,10765.64,10790.02,10672.56,10690.29,10690.29,772500
10-Jun-99,10690.29,10690.29,10526.29,10621.27,10621.27,863300
11-Jun-99,10618.23,10691.56,10430.67,10490.51,10490.51,775300
14-Jun-99,10490.83,10606.39,10486.71,10563.33,10563.33,670400
15-Jun-99,10563.33,10682.06,10562.06,10594.99,10594.99,731900
16-Jun-99,10598.54,10800.47,10598.22,10784.95,10784.95,864900
17-Jun-99,10777.72,10870.44,10714.35,10841.63,10841.63,701500
18-Jun-99,10847.64,10888.49,10811.55,10855.56,10855.56,1111000
21-Jun-99,10854.75,10880.25,10755.83,10815.98,10815.98,746900
22-Jun-99,10815.98,10815.98,10708.65,10721.63,10721.63,673700
23-Jun-99,10721.63,10725.12,10616.84,10666.86,10666.86,687100
24-Jun-99,10666.86,10666.86,10471.2,10534.83,10534.83,787500
25-Jun-99,10542.43,10650.4,10538,10552.56,10552.56,620200
28-Jun-99,10555.88,10692.51,10555.88,10655.15,10655.15,716400
29-Jun-99,10655.46,10815.35,10633.93,10815.35,10815.35,823900
30-Jun-99,10813.89,11003.41,10731.45,10970.8,10970.8,1253800
1-Jul-99,10966.05,11080.35,10903.68,11066.42,11066.42,1006700
2-Jul-99,11065.15,11139.56,11058.82,11139.24,11139.24,658200
6-Jul-99,11137.47,11236.76,11104.1,11135.12,11135.12,781100
7-Jul-99,11135.12,11187.36,11080.35,11187.36,11187.36,817500
8-Jul-99,11182.62,11211.11,11092.07,11126.89,11126.89,973700
9-Jul-99,11125.63,11194.33,11124.04,11193.7,11193.7,884300
12-Jul-99,11193.38,11230.74,11149.69,11200.98,11200.98,753000
13-Jul-99,11200.03,11211.11,11085.1,11175.02,11175.02,801100
14-Jul-99,11177.55,11209.21,11112.01,11148.1,11148.1,727200
15-Jul-99,11149.37,11217.76,11149.37,11186.41,11186.41,832900
16-Jul-99,11186.35,11213.33,11143.04,11209.84,11209.84,804500
19-Jul-99,11209.84,11252.27,11159.82,11187.68,11187.68,797800
20-Jul-99,11188,11188.63,10969.54,10996.13,10996.13,883200
21-Jul-99,10998.94,11055.97,10945.48,11002.78,11002.78,851900
22-Jul-99,11002.78,11044.26,10880.25,10969.22,10969.22,843100
23-Jul-99,10969.22,11006.58,10861.89,10910.96,10910.96,649900
26-Jul-99,10907.8,10929.33,10831.81,10863.16,10863.16,695100
27-Jul-99,10862.84,11031.28,10862.84,10979.04,10979.04,735500
28-Jul-99,10970.8,11023.99,10925.85,10972.07,10972.07,653700
29-Jul-99,10971.36,10971.36,10714.03,10791.29,10791.29,746000
30-Jul-99,10791.29,10825.8,10647.86,10655.15,10655.15,825500
2-Aug-99,10654.83,10791.6,10615.25,10645.96,10645.96,686700
3-Aug-99,10645.96,10727.97,10613.99,10677.31,10677.31,767100
4-Aug-99,10675.66,10829.91,10670.03,10674.77,10674.77,886600
5-Aug-99,10675.41,10798.25,10566.18,10793.82,10793.82,1242500
6-Aug-99,10792.58,10818.2,10653.25,10714.03,10714.03,848200
9-Aug-99,10714.03,10761.84,10683.32,10707.7,10707.7,813100
10-Aug-99,10704.22,10714.67,10549.08,10655.15,10655.15,989200
11-Aug-99,10650.59,10795.72,10646.91,10787.8,10787.8,851600
12-Aug-99,10785.65,10900.83,10780.84,10789.39,10789.39,713100
13-Aug-99,10786.7,10981.89,10786.7,10973.65,10973.65,778500
16-Aug-99,10980.11,11046.79,10950.86,11046.79,11046.79,651300
17-Aug-99,11049.64,11117.08,11011.65,11117.08,11117.08,842800
18-Aug-99,11109.66,11110.92,10982.84,10991.38,10991.38,853200
19-Aug-99,10988.85,10995.5,10873.29,10963.84,10963.84,872000
20-Aug-99,10963.84,11100.61,10963.84,11100.61,11100.61,1040900
23-Aug-99,11099.66,11299.76,11098.08,11299.76,11299.76,850700
24-Aug-99,11297.54,11365.93,11194.01,11283.3,11283.3,830200
25-Aug-99,11282.38,11334.59,11198.45,11326.04,11326.04,998700
26-Aug-99,11326.04,11333,11191.48,11198.45,11198.45,749300
27-Aug-99,11198.45,11229.16,11077.82,11090.17,11090.17,603400
30-Aug-99,11087.69,11123.09,10902.1,10914.13,10914.13,703200
31-Aug-99,10909.7,10982.2,10782.11,10829.28,10829.28,1005300
1-Sep-99,10828.44,10941.36,10828.44,10937.88,10937.88,808300
2-Sep-99,10934.08,10934.08,10732.71,10843.21,10843.21,771100
3-Sep-99,10856.19,11087,10856.19,11078.45,11078.45,796600
7-Sep-99,11079.08,11104.1,11011.96,11034.13,11034.13,799100
8-Sep-99,11034.13,11117.39,10967,11036.34,11036.34,860700
9-Sep-99,11031.28,11095.86,10981.89,11079.4,11079.4,789200
10-Sep-99,11087,11142.41,11023.99,11028.43,11028.43,704700
13-Sep-99,11027.4,11042.36,10982.2,11030.33,11030.33,671300
14-Sep-99,11028.74,11028.74,10886.27,10910.33,10910.33,742000
15-Sep-99,10910.4,11013.86,10798.57,10801.42,10801.42,789700
16-Sep-99,10795.77,10799.25,10626.65,10737.46,10737.46,772000
17-Sep-99,10745.38,10860.94,10745.06,10803.63,10803.63,1026000
20-Sep-99,10801.87,10845.74,10780.84,10823.9,10823.9,576700
21-Sep-99,10822.95,10822.95,10551.93,10598.47,10598.47,826300
22-Sep-99,10599.42,10606.07,10493.99,10524.07,10524.07,952200
23-Sep-99,10524.07,10572.51,10302.13,10318.59,10318.59,995000
24-Sep-99,10311.94,10336.32,10187.2,10279.33,10279.33,940800
27-Sep-99,10279.33,10402.49,10279.33,10303.39,10303.39,790500
28-Sep-99,10300.51,10310.04,10081.13,10275.53,10275.53,935200
29-Sep-99,10274.27,10334.74,10210.94,10213.48,10213.48,888100
30-Sep-99,10214.11,10402.81,10212.84,10336.95,10336.95,1083600
1-Oct-99,10335.69,10335.69,10184.03,10273,10273,1098900
4-Oct-99,10274.58,10417.69,10274.27,10401.23,10401.23,990800
5-Oct-99,10401.23,10509.19,10277.11,10400.59,10400.59,1185100
6-Oct-99,10399.77,10588.34,10399.45,10588.34,10588.34,1009300
7-Oct-99,10588.34,10604.49,10508.24,10537.05,10537.05,878600
8-Oct-99,10534.52,10655.78,10506.34,10649.76,10649.76,968900
11-Oct-99,10649.76,10719.1,10634.88,10648.18,10648.18,717100
12-Oct-99,10648.81,10648.81,10417.06,10417.06,10417.06,774700
13-Oct-99,10412.31,10443.02,10226.46,10232.16,10232.16,922300
14-Oct-99,10230.89,10342.97,10133.69,10286.61,10286.61,100300
15-Oct-99,10286.61,10286.61,9998.18,10019.71,10019.71,1146400
18-Oct-99,10018.45,10127.99,9976.02,10116.28,10116.28,916800
19-Oct-99,10117.54,10335.37,10117.54,10204.93,10204.93,997200
20-Oct-99,10203.31,10392.36,10203.31,10392.36,10392.36,1117500
21-Oct-99,10390.71,10390.71,10177.38,10297.69,10297.69,1880500
22-Oct-99,10298.96,10520.9,10298.96,10470.25,10470.25,1274800
25-Oct-99,10468.98,10469.3,10315.11,10349.93,10349.93,993800
26-Oct-99,10350.88,10408.19,10300.86,10302.13,10302.13,1166600
27-Oct-99,10302.76,10420.54,10273.95,10394.89,10394.89,1080100
28-Oct-99,10397.67,10637.73,10397.67,10622.53,10622.53,1444400
29-Oct-99,10629.18,10790.02,10628.87,10729.86,10729.86,1366200
1-Nov-99,10730.78,10745.77,10648.51,10648.51,10648.51,1500600
2-Nov-99,10653.71,10751.88,10572.67,10581.84,10581.84,1434600
3-Nov-99,10582.54,10650.35,10563.19,10609.06,10609.06,1538900
4-Nov-99,10612.42,10711.82,10602.94,10639.64,10639.64,1957000
5-Nov-99,10639.95,10842.72,10638.42,10704.48,10704.48,1716600
8-Nov-99,10668.42,10776.05,10650.35,10718.85,10718.85,2131200
9-Nov-99,10715.1,10765.65,10585.21,10617.32,10617.32,1689500
10-Nov-99,10611.94,10654.63,10536.27,10597.74,10597.74,1482400
11-Nov-99,10603.25,10643.93,10543.92,10595.3,10595.3,1300600
12-Nov-99,10593.51,10771.76,10542.39,10769.32,10769.32,1583200
15-Nov-99,10764.73,10798.37,10712.13,10760.75,10760.75,1308600
16-Nov-99,10762.89,10937.83,10757.39,10932.33,10932.33,1627700
17-Nov-99,10929,10937.53,10879.11,10883.09,10883.09,1571300
18-Nov-99,10887.67,11054.35,10886.15,11035.7,11035.7,1650800
19-Nov-99,11033.25,11036.62,10976.06,11003.89,11003.89,1576900
22-Nov-99,11008.78,11112.77,10978.2,11089.52,11089.52,1819400
23-Nov-99,11090.29,11101.76,10976.37,10995.63,10995.63,1598400
24-Nov-99,11000.22,11044.26,10949.15,11008.17,11008.17,1321600
26-Nov-99,11007.26,11055.58,10984.01,10988.91,10988.91,642400
29-Nov-99,10985.73,10987.38,10886.15,10947.92,10947.92,1483300
30-Nov-99,10945.49,11045.48,10873.61,10877.81,10877.81,1573900
1-Dec-99,10876.47,11000.83,10859.65,10998.39,10998.39,1458200
2-Dec-99,10995.02,11070.72,10988.6,11039.06,11039.06,1325600
3-Dec-99,11046.1,11341.23,11045.79,11286.18,11286.18,1677900
6-Dec-99,11286.79,11297.8,11193.51,11225.01,11225.01,1347600
7-Dec-99,11221.65,11253.45,11106.65,11106.65,11106.65,1690400
8-Dec-99,11107.26,11171.79,11068.12,11068.12,11068.12,1488100
9-Dec-99,11073.62,11204.21,11054.66,11134.79,11134.79,1779800
10-Dec-99,11137.85,11274.55,11118.27,11224.7,11224.7,1701100
13-Dec-99,11217.46,11250.39,11162.31,11192.59,11192.59,1498600
14-Dec-99,11195.34,11235.71,11143.05,11160.17,11160.17,2006200
15-Dec-99,11158.78,11282.2,11130.51,11225.32,11225.32,2342400
16-Dec-99,11224.4,11244.89,11124.39,11244.89,11244.89,1907600
17-Dec-99,11257.43,11383.74,11257.43,11257.43,11257.43,2740500
20-Dec-99,11254.5,11310.03,11110.93,11144.27,11144.27,1312400
21-Dec-99,11142.43,11237.85,11098.01,11200.54,11200.54,1413800
22-Dec-99,11199.45,11260.18,11181.89,11203.6,11203.6,1151100
23-Dec-99,11202.07,11443.07,11202.07,11405.76,11405.76,978600
27-Dec-99,11410.65,11475.18,11380.6,11391.08,11391.08,1115000
28-Dec-99,11389.24,11517.39,11382.21,11476.71,11476.71,915600
29-Dec-99,11472.88,11543.08,11425.64,11484.66,11484.66,698800
30-Dec-99,11484.36,11568.77,11446.74,11452.86,11452.86,676000
31-Dec-99,11453.48,11542.41,11442.82,11497.12,11497.12,436200
3-Jan-00,11501.85,11522.01,11305.69,11357.51,11357.51,1697500
4-Jan-00,11349.75,11350.06,10986.45,10997.93,10997.93,1784200
5-Jan-00,10989.37,11215.1,10938.67,11122.65,11122.65,2031900
6-Jan-00,11113.37,11313.45,11098.45,11253.26,11253.26,1765500
7-Jan-00,11247.06,11528.14,11239.92,11522.56,11522.56,1849000
10-Jan-00,11532.48,11638.28,11532.48,11572.2,11572.2,1681800
11-Jan-00,11568.47,11663.1,11502.7,11511.08,11511.08,1773000
12-Jan-00,11506.73,11612.53,11505.18,11551.1,11551.1,1940600
13-Jan-00,11558.24,11656.58,11524.11,11582.43,11582.43,1749100
14-Jan-00,11619.35,11750.28,11612.53,11722.98,11722.98,2668300
18-Jan-00,11719.19,11720.12,11546.45,11560.72,11560.72,2002200
19-Jan-00,11535.24,11574.68,11456.01,11489.36,11489.36,1930900
20-Jan-00,11490.29,11558.7,11274.98,11351.3,11351.3,1912300
21-Jan-00,11356.26,11387.6,11232.48,11251.71,11251.71,2058400
24-Jan-00,11251.94,11366.5,10917.27,11008.17,11008.17,2027400
25-Jan-00,11010.96,11079.52,10883.45,11029.89,11029.89,2092300
26-Jan-00,11025.85,11131.03,11002.58,11032.99,11032.99,1888400
27-Jan-00,11035.55,11164.14,10915.4,11028.02,11028.02,1942800
28-Jan-00,11024.92,11024.92,10735.77,10738.87,10738.87,1830900
31-Jan-00,10735.77,10956.67,10701.64,10940.53,10940.53,1918800
1-Feb-00,10937.74,11073.32,10907.96,11041.05,11041.05,1831100
